ENTIDAD,MUNICIPIO,CODIGO,ID_ESTRATO,H001A
14,23,461121.0,,331.0
14,23,461121.0,99.0,331.0
14,23,461122.0,,62.0
14,23,461122.0,1.0,62.0
14,23,461123.0,,21.0
14,23,461123.0,1.0,21.0
14,23,46113.0,,365.0
14,23,46113.0,1.0,365.0
14,23,461130.0,,365.0
14,23,461130.0,1.0,365.0
14,23,46114.0,,136.0
14,23,46114.0,99.0,136.0
14,23,461140.0,,136.0
14,23,461140.0,99.0,136.0
14,23,46115.0,,148.0
14,23,46115.0,99.0,148.0
14,23,461150.0,,148.0
14,23,461150.0,99.0,148.0
14,23,46116.0,,312.0
14,23,46116.0,99.0,312.0
14,23,461160.0,,312.0
14,23,461160.0,99.0,312.0
14,23,46117.0,,53.0
14,23,46117.0,1.0,53.0
14,23,461170.0,,53.0
14,23,461170.0,1.0,53.0
14,23,46119.0,,113.0
14,23,46119.0,1.0,50.0
14,23,46119.0,2.0,63.0
14,23,461190.0,,113.0
14,23,461190.0,1.0,50.0
14,23,461190.0,2.0,63.0
14,23,4612.0,,132.0
14,23,4612.0,99.0,132.0
14,23,46121.0,,
14,23,46121.0,99.0,
14,23,461211.0,,
14,23,461211.0,99.0,
14,23,461212.0,,54.0
14,23,461212.0,1.0,54.0
14,23,461213.0,,
14,23,461213.0,99.0,
14,23,46122.0,,
14,23,46122.0,99.0,
14,23,461220.0,,
14,23,461220.0,99.0,
14,23,462.0,,
14,23,462.0,99.0,
14,23,4621.0,,
14,23,4621.0,99.0,
14,23,46211.0,,1022.0
14,23,46211.0,99.0,1022.0
14,23,462111.0,,719.0
14,23,462111.0,99.0,719.0
14,23,462112.0,,303.0
14,23,462112.0,1.0,303.0
14,23,4622.0,,
14,23,4622.0,99.0,
14,23,46221.0,,
14,23,46221.0,99.0,
14,23,462210.0,,
14,23,462210.0,99.0,
14,23,463.0,,1037.0
14,23,463.0,99.0,1037.0
14,23,4631.0,,178.0
14,23,4631.0,1.0,71.0
14,23,4631.0,2.0,107.0
14,23,46311.0,,178.0
14,23,46311.0,1.0,71.0
14,23,46311.0,2.0,107.0
14,23,463111.0,,67.0
14,23,463111.0,99.0,67.0
14,23,463112.0,,48.0
14,23,463112.0,99.0,48.0
14,23,463113.0,,63.0
14,23,463113.0,99.0,63.0
14,23,4632.0,,676.0
14,23,4632.0,1.0,628.0
14,23,4632.0,2.0,48.0
14,23,46321.0,,676.0
14,23,46321.0,1.0,628.0
14,23,46321.0,2.0,48.0
14,23,463211.0,,480.0
14,23,463211.0,1.0,432.0
14,23,463211.0,2.0,48.0
14,23,463212.0,,15.0
14,23,463212.0,99.0,15.0
14,23,463213.0,,30.0
14,23,463213.0,1.0,30.0
14,23,463214.0,,27.0
14,23,463214.0,1.0,27.0
14,23,463215.0,,51.0
14,23,463215.0,1.0,51.0
14,23,463216.0,,55.0
14,23,463216.0,1.0,55.0
14,23,463217.0,,
14,23,463217.0,99.0,
14,23,463218.0,,
14,23,463218.0,99.0,
14,23,4633.0,,183.0
14,23,4633.0,1.0,183.0
14,23,46331.0,,183.0
14,23,46331.0,1.0,183.0
14,23,463310.0,,183.0
14,23,463310.0,1.0,183.0
14,23,464.0,,449.0
14,23,464.0,1.0,305.0
14,23,464.0,2.0,144.0
14,23,4641.0,,449.0
14,23,4641.0,1.0,305.0
14,23,4641.0,2.0,144.0
14,23,46411.0,,397.0
14,23,46411.0,1.0,253.0
14,23,46411.0,2.0,144.0
14,23,464111.0,,172.0
14,23,464111.0,99.0,172.0
14,23,464112.0,,141.0
14,23,464112.0,1.0,23.0
14,23,464112.0,2.0,118.0
14,23,464113.0,,84.0
14,23,464113.0,1.0,84.0
14,23,46412.0,,52.0
14,23,46412.0,1.0,52.0
14,23,464121.0,,41.0
14,23,464121.0,1.0,41.0
14,23,464122.0,,11.0
14,23,464122.0,1.0,11.0
14,23,465.0,,657.0
14,23,465.0,99.0,657.0
14,23,4651.0,,95.0
14,23,4651.0,1.0,95.0
14,23,46511.0,,95.0
14,23,46511.0,1.0,95.0
14,23,465111.0,,77.0
14,23,465111.0,1.0,77.0
14,23,465112.0,,18.0
14,23,465112.0,1.0,18.0
14,23,4652.0,,134.0
14,23,4652.0,1.0,134.0
14,23,46521.0,,134.0
14,23,46521.0,1.0,134.0
14,23,465211.0,,26.0
14,23,465211.0,1.0,26.0
14,23,465212.0,,28.0
14,23,465212.0,1.0,28.0
14,23,465213.0,,6.0
14,23,465213.0,1.0,6.0
14,23,465215.0,,62.0
14,23,465215.0,1.0,62.0
14,23,465216.0,,12.0
14,23,465216.0,1.0,12.0
14,23,4653.0,,284.0
14,23,4653.0,99.0,284.0
14,23,46531.0,,284.0
14,23,46531.0,99.0,284.0
14,23,465311.0,,261.0
14,23,465311.0,99.0,261.0
14,23,465312.0,,7.0
14,23,465312.0,1.0,7.0
14,23,465313.0,,16.0
14,23,465313.0,1.0,16.0
14,23,4659.0,,144.0
14,23,4659.0,1.0,144.0
14,23,46591.0,,144.0
14,23,46591.0,1.0,144.0
14,23,465911.0,,24.0
14,23,465911.0,1.0,24.0
14,23,465912.0,,79.0
14,23,465912.0,1.0,79.0
14,23,465913.0,,9.0
14,23,465913.0,1.0,9.0
14,23,465914.0,,11.0
14,23,465914.0,1.0,11.0
14,23,465915.0,,14.0
14,23,465915.0,1.0,14.0
14,23,465919.0,,7.0
14,23,465919.0,1.0,7.0
14,23,466.0,,588.0
14,23,466.0,1.0,412.0
14,23,466.0,2.0,176.0
14,23,4661.0,,292.0
14,23,4661.0,1.0,140.0
14,23,4661.0,2.0,152.0
14,23,46611.0,,292.0
14,23,46611.0,1.0,140.0
14,23,46611.0,2.0,152.0
14,23,466111.0,,183.0
14,23,466111.0,1.0,54.0
14,23,466111.0,2.0,129.0
14,23,466112.0,,67.0
14,23,466112.0,99.0,67.0
14,23,466114.0,,42.0
14,23,466114.0,1.0,42.0
14,23,4662.0,,153.0
14,23,4662.0,99.0,153.0
14,23,46621.0,,153.0
14,23,46621.0,99.0,153.0
14,23,466211.0,,36.0
14,23,466211.0,99.0,36.0
14,23,466212.0,,117.0
14,23,466212.0,99.0,117.0
14,23,4663.0,,95.0
14,23,4663.0,1.0,95.0
14,23,46631.0,,95.0
14,23,46631.0,1.0,95.0
14,23,466311.0,,
14,23,466311.0,99.0,
14,23,466312.0,,64.0
14,23,466312.0,1.0,64.0
14,23,466313.0,,
14,23,466313.0,99.0,
14,23,466314.0,,12.0
14,23,466314.0,1.0,12.0
14,23,466319.0,,13.0
14,23,466319.0,1.0,13.0
14,23,4664.0,,48.0
14,23,4664.0,1.0,48.0
14,23,46641.0,,48.0
14,23,46641.0,1.0,48.0
14,23,466410.0,,48.0
14,23,466410.0,1.0,48.0
14,23,467.0,,
14,23,467.0,99.0,
14,23,4671.0,,570.0
14,23,4671.0,99.0,570.0
14,23,46711.0,,570.0
14,23,46711.0,99.0,570.0
14,23,467111.0,,306.0
14,23,467111.0,99.0,306.0
14,23,467112.0,,
14,23,467112.0,99.0,
14,23,467113.0,,81.0
14,23,467113.0,99.0,81.0
14,23,467114.0,,62.0
14,23,467114.0,99.0,62.0
14,23,467115.0,,46.0
14,23,467115.0,1.0,46.0
14,23,467117.0,,
14,23,467117.0,99.0,
14,23,468.0,,1052.0
14,23,468.0,1.0,372.0
14,23,468.0,2.0,514.0
14,23,468.0,3.0,166.0
14,23,4681.0,,225.0
14,23,4681.0,99.0,225.0
14,23,46811.0,,225.0
14,23,46811.0,99.0,225.0
14,23,468111.0,,188.0
14,23,468111.0,99.0,188.0
14,23,468112.0,,37.0
14,23,468112.0,99.0,37.0
14,23,4682.0,,362.0
14,23,4682.0,1.0,251.0
14,23,4682.0,2.0,111.0
14,23,46821.0,,362.0
14,23,46821.0,1.0,251.0
14,23,46821.0,2.0,111.0
14,23,468211.0,,308.0
14,23,468211.0,1.0,208.0
14,23,468211.0,2.0,100.0
14,23,468212.0,,16.0
14,23,468212.0,99.0,16.0
14,23,468213.0,,38.0
14,23,468213.0,1.0,38.0
14,23,4683.0,,53.0
14,23,4683.0,99.0,53.0
14,23,46831.0,,53.0
14,23,46831.0,99.0,53.0
14,23,468311.0,,53.0
14,23,468311.0,99.0,53.0
14,23,4684.0,,412.0
14,23,4684.0,99.0,412.0
14,23,46841.0,,
14,23,46841.0,99.0,
14,23,468411.0,,345.0
14,23,468411.0,99.0,345.0
14,23,468412.0,,
14,23,468412.0,99.0,
14,23,468419.0,,
14,23,468419.0,99.0,
14,23,46842.0,,
14,23,46842.0,99.0,
14,23,468420.0,,
14,23,468420.0,99.0,
14,23,469.0,,
14,23,469.0,99.0,
14,23,4691.0,,
14,23,4691.0,99.0,
14,23,46911.0,,
14,23,46911.0,99.0,
14,23,469110.0,,
14,23,469110.0,99.0,
14,23,484.0,,164.0
14,23,484.0,99.0,164.0
14,23,4841.0,,52.0
14,23,4841.0,99.0,52.0
14,23,48411.0,,
14,23,48411.0,99.0,
14,23,484119.0,,
14,23,484119.0,99.0,
14,23,48412.0,,
14,23,48412.0,99.0,
14,23,484121.0,,
14,23,484121.0,99.0,
14,23,484129.0,,
14,23,484129.0,99.0,
14,23,4842.0,,112.0
14,23,4842.0,99.0,112.0
14,23,48422.0,,
14,23,48422.0,99.0,
14,23,484221.0,,
14,23,484221.0,99.0,
14,23,484224.0,,
14,23,484224.0,99.0,
14,23,48423.0,,
14,23,48423.0,99.0,
14,23,484231.0,,
14,23,484231.0,99.0,
14,23,484234.0,,
14,23,484234.0,99.0,
14,23,485.0,,114.0
14,23,485.0,99.0,114.0
14,23,4851.0,,
14,23,4851.0,99.0,
14,23,48511.0,,
14,23,48511.0,99.0,
14,23,485111.0,,
14,23,485111.0,99.0,
14,23,4852.0,,
14,23,4852.0,99.0,
14,23,48521.0,,
14,23,48521.0,99.0,
14,23,485210.0,,
14,23,485210.0,99.0,
14,23,4855.0,,
14,23,4855.0,99.0,
14,23,48551.0,,
14,23,48551.0,99.0,
14,23,485510.0,,
14,23,485510.0,99.0,
14,23,488.0,,
14,23,488.0,99.0,
14,23,4884.0,,
14,23,4884.0,99.0,
14,23,48841.0,,
14,23,48841.0,99.0,
14,23,488410.0,,
14,23,488410.0,99.0,
14,23,4885.0,,
14,23,4885.0,99.0,
14,23,48851.0,,
14,23,48851.0,99.0,
14,23,488519.0,,
14,23,488519.0,99.0,
14,23,4889.0,,
14,23,4889.0,99.0,
14,23,48899.0,,
14,23,48899.0,99.0,
14,23,488990.0,,
14,23,488990.0,99.0,
14,23,492.0,,
14,23,492.0,99.0,
14,23,4921.0,,
14,23,4921.0,99.0,
14,23,49211.0,,
14,23,49211.0,99.0,
14,23,492110.0,,
14,23,492110.0,99.0,
14,23,493.0,,68.0
14,23,493.0,99.0,68.0
14,23,4931.0,,68.0
14,23,4931.0,99.0,68.0
14,23,49311.0,,
14,23,49311.0,99.0,
14,23,493111.0,,
14,23,493111.0,99.0,
14,23,49312.0,,
14,23,49312.0,99.0,
14,23,493120.0,,
14,23,493120.0,99.0,
14,23,49313.0,,
14,23,49313.0,99.0,
14,23,493130.0,,
14,23,493130.0,99.0,
14,23,51.0,,93.0
14,23,51.0,99.0,93.0
14,23,511.0,,
14,23,511.0,99.0,
14,23,5111.0,,
14,23,5111.0,99.0,
14,23,51111.0,,
14,23,51111.0,99.0,
14,23,511112.0,,
14,23,511112.0,99.0,
14,23,51112.0,,
14,23,51112.0,99.0,
14,23,511121.0,,
14,23,511121.0,99.0,
14,23,512.0,,
14,23,512.0,99.0,
14,23,5121.0,,
14,23,5121.0,99.0,
14,23,51213.0,,
14,23,51213.0,99.0,
14,23,512130.0,,
14,23,512130.0,99.0,
14,23,515.0,,44.0
14,23,515.0,99.0,44.0
14,23,5151.0,,44.0
14,23,5151.0,99.0,44.0
14,23,51511.0,,
14,23,51511.0,99.0,
14,23,515110.0,,
14,23,515110.0,99.0,
14,23,51512.0,,
14,23,51512.0,99.0,
14,23,515120.0,,
14,23,515120.0,99.0,
14,23,517.0,,11.0
14,23,517.0,1.0,11.0
14,23,5179.0,,11.0
14,23,5179.0,1.0,11.0
14,23,51791.0,,11.0
14,23,51791.0,1.0,11.0
14,23,517910.0,,11.0
14,23,517910.0,1.0,11.0
14,23,52.0,,272.0
14,23,52.0,99.0,272.0
14,23,522.0,,236.0
14,23,522.0,99.0,236.0
14,23,5223.0,,128.0
14,23,5223.0,99.0,128.0
14,23,52231.0,,
14,23,52231.0,99.0,
14,23,522310.0,,
14,23,522310.0,99.0,
14,23,52232.0,,
14,23,52232.0,99.0,
14,23,522320.0,,
14,23,522320.0,99.0,
14,23,5224.0,,108.0
14,23,5224.0,99.0,108.0
14,23,52245.0,,
14,23,52245.0,99.0,
14,23,522452.0,,
14,23,522452.0,99.0,
14,23,52246.0,,
14,23,52246.0,99.0,
14,23,522460.0,,99.0
14,23,522460.0,99.0,99.0
14,23,52249.0,,
14,23,52249.0,99.0,
14,23,522490.0,,
14,23,522490.0,99.0,
14,23,523.0,,17.0
14,23,523.0,1.0,17.0
14,23,5231.0,,17.0
14,23,5231.0,1.0,17.0
14,23,52312.0,,17.0
14,23,52312.0,1.0,17.0
14,23,523122.0,,17.0
14,23,523122.0,1.0,17.0
14,23,524.0,,19.0
14,23,524.0,1.0,19.0
14,23,5242.0,,19.0
14,23,5242.0,1.0,19.0
14,23,52421.0,,19.0
14,23,52421.0,1.0,19.0
14,23,524210.0,,19.0
14,23,524210.0,1.0,19.0
14,23,53.0,,252.0
14,23,53.0,99.0,252.0
14,23,531.0,,70.0
14,23,531.0,99.0,70.0
14,23,5311.0,,29.0
14,23,5311.0,1.0,29.0
14,23,53111.0,,29.0
14,23,53111.0,1.0,29.0
14,23,531111.0,,
14,23,531111.0,99.0,
14,23,531112.0,,
14,23,531112.0,99.0,
14,23,531113.0,,24.0
14,23,531113.0,1.0,24.0
14,23,5312.0,,
14,23,5312.0,99.0,
14,23,53121.0,,
14,23,53121.0,99.0,
14,23,531210.0,,
14,23,531210.0,99.0,
14,23,5313.0,,
14,23,5313.0,99.0,
14,23,53131.0,,
14,23,53131.0,99.0,
14,23,531311.0,,
14,23,531311.0,99.0,
14,23,531319.0,,
14,23,531319.0,99.0,
14,23,532.0,,182.0
14,23,532.0,99.0,182.0
14,23,5321.0,,
14,23,5321.0,99.0,
14,23,53211.0,,
14,23,53211.0,99.0,
14,23,532110.0,,
14,23,532110.0,99.0,
14,23,5322.0,,26.0
14,23,5322.0,99.0,26.0
14,23,53221.0,,5.0
14,23,53221.0,99.0,5.0
14,23,532210.0,,5.0
14,23,532210.0,1.0,5.0
14,23,53228.0,,21.0
14,23,53228.0,99.0,21.0
14,23,532281.0,,
14,23,532281.0,99.0,
14,23,532282.0,,
14,23,532282.0,99.0,
14,23,5323.0,,
14,23,5323.0,99.0,
14,23,53231.0,,
14,23,53231.0,99.0,
14,23,532310.0,,
14,23,532310.0,99.0,
14,23,5324.0,,
14,23,5324.0,99.0,
14,23,53241.0,,
14,23,53241.0,99.0,
14,23,532411.0,,
14,23,532411.0,99.0,
14,23,53249.0,,
14,23,53249.0,99.0,
14,23,532492.0,,
14,23,532492.0,99.0,
14,23,532493.0,,
14,23,532493.0,99.0,
14,23,54.0,,739.0
14,23,54.0,99.0,739.0
14,23,541.0,,739.0
14,23,541.0,99.0,739.0
14,23,5411.0,,200.0
14,23,5411.0,1.0,161.0
14,23,5411.0,2.0,39.0
14,23,54111.0,,132.0
14,23,54111.0,99.0,132.0
14,23,541110.0,,132.0
14,23,541110.0,99.0,132.0
14,23,54112.0,,60.0
14,23,54112.0,99.0,60.0
14,23,541120.0,,60.0
14,23,541120.0,99.0,60.0
14,23,54119.0,,8.0
14,23,54119.0,1.0,8.0
14,23,541190.0,,8.0
14,23,541190.0,1.0,8.0
14,23,5412.0,,158.0
14,23,5412.0,1.0,158.0
14,23,54121.0,,158.0
14,23,54121.0,1.0,158.0
14,23,541211.0,,158.0
14,23,541211.0,1.0,158.0
14,23,5413.0,,149.0
14,23,5413.0,99.0,149.0
14,23,54131.0,,53.0
14,23,54131.0,1.0,53.0
14,23,541310.0,,53.0
14,23,541310.0,1.0,53.0
14,23,54133.0,,34.0
14,23,54133.0,99.0,34.0
14,23,541330.0,,34.0
14,23,541330.0,99.0,34.0
14,23,54134.0,,
14,23,54134.0,99.0,
14,23,541340.0,,
14,23,541340.0,99.0,
14,23,54138.0,,
14,23,54138.0,99.0,
14,23,541380.0,,
14,23,541380.0,99.0,
14,23,5414.0,,21.0
14,23,5414.0,99.0,21.0
14,23,54141.0,,
14,23,54141.0,99.0,
14,23,541410.0,,
14,23,541410.0,99.0,
14,23,54143.0,,
14,23,54143.0,99.0,
14,23,541430.0,,
14,23,541430.0,99.0,
14,23,5415.0,,
14,23,5415.0,99.0,
14,23,54151.0,,
14,23,54151.0,99.0,
14,23,541510.0,,
14,23,541510.0,99.0,
14,23,5416.0,,98.0
14,23,5416.0,99.0,98.0
14,23,54161.0,,62.0
14,23,54161.0,99.0,62.0
14,23,541610.0,,62.0
14,23,541610.0,99.0,62.0
14,23,54162.0,,12.0
14,23,54162.0,1.0,12.0
14,23,541620.0,,12.0
14,23,541620.0,1.0,12.0
14,23,54169.0,,24.0
14,23,54169.0,99.0,24.0
14,23,541690.0,,24.0
14,23,541690.0,99.0,24.0
14,23,5417.0,,
14,23,5417.0,99.0,
14,23,54171.0,,
14,23,54171.0,99.0,
14,23,541711.0,,
14,23,541711.0,99.0,
14,23,5418.0,,25.0
14,23,5418.0,99.0,25.0
14,23,54181.0,,12.0
14,23,54181.0,1.0,12.0
14,23,541810.0,,12.0
14,23,541810.0,1.0,12.0
14,23,54182.0,,
14,23,54182.0,99.0,
14,23,541820.0,,
14,23,541820.0,99.0,
14,23,54187.0,,
14,23,54187.0,99.0,
14,23,541870.0,,
14,23,541870.0,99.0,
14,23,54189.0,,
14,23,54189.0,99.0,
14,23,541890.0,,
14,23,541890.0,99.0,
14,23,5419.0,,79.0
14,23,5419.0,99.0,79.0
14,23,54192.0,,
14,23,54192.0,99.0,
14,23,541920.0,,
14,23,541920.0,99.0,
14,23,54194.0,,
14,23,54194.0,99.0,
14,23,541941.0,,54.0
14,23,541941.0,99.0,54.0
14,23,54199.0,,
14,23,54199.0,99.0,
14,23,541990.0,,
14,23,541990.0,99.0,
14,23,56.0,,2413.0
14,23,56.0,99.0,2413.0
14,23,561.0,,
14,23,561.0,99.0,
14,23,5611.0,,
14,23,5611.0,99.0,
14,23,56111.0,,
14,23,56111.0,99.0,
14,23,561110.0,,
14,23,561110.0,99.0,
14,23,5613.0,,
14,23,5613.0,99.0,
14,23,56133.0,,
14,23,56133.0,99.0,
14,23,561330.0,,
14,23,561330.0,99.0,
14,23,5614.0,,112.0
14,23,5614.0,99.0,112.0
14,23,56142.0,,
14,23,56142.0,99.0,
14,23,561421.0,,
14,23,561421.0,99.0,
14,23,56143.0,,
14,23,56143.0,99.0,
14,23,561431.0,,
14,23,561431.0,99.0,
14,23,561432.0,,93.0
14,23,561432.0,99.0,93.0
14,23,5615.0,,38.0
14,23,5615.0,99.0,38.0
14,23,56151.0,,
14,23,56151.0,99.0,
14,23,561510.0,,
14,23,561510.0,99.0,
14,23,56152.0,,
14,23,56152.0,99.0,
14,23,561520.0,,
14,23,561520.0,99.0,
14,23,5616.0,,
14,23,5616.0,99.0,
14,23,56161.0,,
14,23,56161.0,99.0,
14,23,561610.0,,
14,23,561610.0,99.0,
14,23,56162.0,,
14,23,56162.0,99.0,
14,23,561620.0,,
14,23,561620.0,99.0,
14,23,5617.0,,12.0
14,23,5617.0,99.0,12.0
14,23,56171.0,,
14,23,56171.0,99.0,
14,23,561710.0,,
14,23,561710.0,99.0,
14,23,56174.0,,
14,23,56174.0,99.0,
14,23,561740.0,,
14,23,561740.0,99.0,
14,23,5619.0,,7.0
14,23,5619.0,1.0,7.0
14,23,56191.0,,
14,23,56191.0,99.0,
14,23,561910.0,,
14,23,561910.0,99.0,
14,23,56199.0,,
14,23,56199.0,99.0,
14,23,561990.0,,
14,23,561990.0,99.0,
14,23,562.0,,
14,23,562.0,99.0,
14,23,5621.0,,
14,23,5621.0,99.0,
14,23,56212.0,,
14,23,56212.0,99.0,
14,23,562121.0,,
14,23,562121.0,99.0,
14,23,61.0,,812.0
14,23,61.0,1.0,200.0
14,23,61.0,2.0,371.0
14,23,61.0,3.0,241.0
14,23,611.0,,812.0
14,23,611.0,1.0,200.0
14,23,611.0,2.0,371.0
14,23,611.0,3.0,241.0
14,23,6111.0,,507.0
14,23,6111.0,99.0,507.0
14,23,61111.0,,103.0
14,23,61111.0,1.0,39.0
14,23,61111.0,2.0,64.0
14,23,611111.0,,103.0
14,23,611111.0,1.0,39.0
14,23,611111.0,2.0,64.0
14,23,61112.0,,
14,23,61112.0,99.0,
14,23,611121.0,,
14,23,611121.0,99.0,
14,23,61116.0,,
14,23,61116.0,99.0,
14,23,611161.0,,
14,23,611161.0,99.0,
14,23,61117.0,,332.0
14,23,61117.0,99.0,332.0
14,23,611171.0,,332.0
14,23,611171.0,99.0,332.0
14,23,6113.0,,136.0
14,23,6113.0,99.0,136.0
14,23,61131.0,,136.0
14,23,61131.0,99.0,136.0
14,23,611311.0,,136.0
14,23,611311.0,99.0,136.0
14,23,6115.0,,39.0
14,23,6115.0,99.0,39.0
14,23,61151.0,,39.0
14,23,61151.0,99.0,39.0
14,23,611511.0,,39.0
14,23,611511.0,99.0,39.0
14,23,6116.0,,130.0
14,23,6116.0,99.0,130.0
14,23,61161.0,,10.0
14,23,61161.0,1.0,10.0
14,23,611611.0,,10.0
14,23,611611.0,1.0,10.0
14,23,61162.0,,24.0
14,23,61162.0,1.0,24.0
14,23,611621.0,,24.0
14,23,611621.0,1.0,24.0
14,23,61163.0,,71.0
14,23,61163.0,99.0,71.0
14,23,611631.0,,71.0
14,23,611631.0,99.0,71.0
14,23,61169.0,,25.0
14,23,61169.0,1.0,25.0
14,23,611691.0,,8.0
14,23,611691.0,1.0,8.0
14,23,611698.0,,17.0
14,23,611698.0,1.0,17.0
14,23,62.0,,876.0
14,23,62.0,1.0,537.0
14,23,62.0,2.0,339.0
14,23,621.0,,535.0
14,23,621.0,1.0,403.0
14,23,621.0,2.0,132.0
14,23,6211.0,,136.0
14,23,6211.0,1.0,136.0
14,23,62111.0,,136.0
14,23,62111.0,1.0,136.0
14,23,621111.0,,
14,23,621111.0,99.0,
14,23,621113.0,,78.0
14,23,621113.0,99.0,78.0
14,23,621115.0,,
14,23,621115.0,99.0,
14,23,6212.0,,132.0
14,23,6212.0,99.0,132.0
14,23,62121.0,,132.0
14,23,62121.0,99.0,132.0
14,23,621211.0,,132.0
14,23,621211.0,99.0,132.0
14,23,6213.0,,49.0
14,23,6213.0,1.0,49.0
14,23,62131.0,,3.0
14,23,62131.0,1.0,3.0
14,23,621311.0,,3.0
14,23,621311.0,1.0,3.0
14,23,62132.0,,5.0
14,23,62132.0,1.0,5.0
14,23,621320.0,,5.0
14,23,621320.0,1.0,5.0
14,23,62133.0,,5.0
14,23,62133.0,1.0,5.0
14,23,621331.0,,5.0
14,23,621331.0,1.0,5.0
14,23,62134.0,,10.0
14,23,62134.0,1.0,10.0
14,23,621341.0,,10.0
14,23,621341.0,1.0,10.0
14,23,62139.0,,26.0
14,23,62139.0,1.0,26.0
14,23,621391.0,,10.0
14,23,621391.0,1.0,10.0
14,23,621398.0,,16.0
14,23,621398.0,1.0,16.0
14,23,6214.0,,
14,23,6214.0,99.0,
14,23,62142.0,,
14,23,62142.0,99.0,
14,23,621421.0,,
14,23,621421.0,99.0,
14,23,62149.0,,
14,23,62149.0,99.0,
14,23,621491.0,,
14,23,621491.0,99.0,
14,23,6215.0,,101.0
14,23,6215.0,99.0,101.0
14,23,62151.0,,101.0
14,23,62151.0,99.0,101.0
14,23,621511.0,,101.0
14,23,621511.0,99.0,101.0
14,23,6219.0,,
14,23,6219.0,99.0,
14,23,62191.0,,
14,23,62191.0,99.0,
14,23,621910.0,,
14,23,621910.0,99.0,
14,23,622.0,,69.0
14,23,622.0,99.0,69.0
14,23,6221.0,,
14,23,6221.0,99.0,
14,23,62211.0,,
14,23,62211.0,99.0,
14,23,622111.0,,
14,23,622111.0,99.0,
14,23,6223.0,,
14,23,6223.0,99.0,
14,23,62231.0,,
14,23,62231.0,99.0,
14,23,622311.0,,
14,23,622311.0,99.0,
14,23,623.0,,51.0
14,23,623.0,99.0,51.0
14,23,6232.0,,
14,23,6232.0,99.0,
14,23,62322.0,,
14,23,62322.0,99.0,
14,23,623221.0,,
14,23,623221.0,99.0,
14,23,6233.0,,
14,23,6233.0,99.0,
14,23,62331.0,,
14,23,62331.0,99.0,
14,23,623311.0,,
14,23,623311.0,99.0,
14,23,6239.0,,23.0
14,23,6239.0,1.0,23.0
14,23,62399.0,,23.0
14,23,62399.0,1.0,23.0
14,23,623991.0,,23.0
14,23,623991.0,1.0,23.0
14,23,624.0,,221.0
14,23,624.0,99.0,221.0
14,23,6241.0,,133.0
14,23,6241.0,99.0,133.0
14,23,62411.0,,30.0
14,23,62411.0,99.0,30.0
14,23,624111.0,,30.0
14,23,624111.0,99.0,30.0
14,23,62419.0,,103.0
14,23,62419.0,99.0,103.0
14,23,624191.0,,
14,23,624191.0,99.0,
14,23,624198.0,,
14,23,624198.0,99.0,
14,23,6244.0,,88.0
14,23,6244.0,99.0,88.0
14,23,62441.0,,88.0
14,23,62441.0,99.0,88.0
14,23,624411.0,,88.0
14,23,624411.0,99.0,88.0
14,23,71.0,,116.0
14,23,71.0,99.0,116.0
14,23,711.0,,
14,23,711.0,99.0,
14,23,7111.0,,
14,23,7111.0,99.0,
14,23,71111.0,,
14,23,71111.0,99.0,
14,23,711111.0,,
14,23,711111.0,99.0,
14,23,71112.0,,
14,23,71112.0,99.0,
14,23,711121.0,,
14,23,711121.0,99.0,
14,23,713.0,,
14,23,713.0,99.0,
14,23,7131.0,,
14,23,7131.0,99.0,
14,23,71311.0,,
14,23,71311.0,99.0,
14,23,713111.0,,
14,23,713111.0,99.0,
14,23,71312.0,,
14,23,71312.0,99.0,
14,23,713120.0,,
14,23,713120.0,99.0,
14,23,7132.0,,
14,23,7132.0,99.0,
14,23,71329.0,,
14,23,71329.0,99.0,
14,23,713291.0,,
14,23,713291.0,99.0,
14,23,713299.0,,
14,23,713299.0,99.0,
14,23,7139.0,,67.0
14,23,7139.0,99.0,67.0
14,23,71394.0,,
14,23,71394.0,99.0,
14,23,713941.0,,
14,23,713941.0,99.0,
14,23,713943.0,,
14,23,713943.0,99.0,
14,23,71399.0,,
14,23,71399.0,99.0,
14,23,713991.0,,
14,23,713991.0,99.0,
14,23,72.0,,2879.0
14,23,72.0,99.0,2879.0
14,23,721.0,,133.0
14,23,721.0,99.0,133.0
14,23,7211.0,,
14,23,7211.0,99.0,
14,23,72111.0,,
14,23,72111.0,99.0,
14,23,721111.0,,
14,23,721111.0,99.0,
14,23,721112.0,,
14,23,721112.0,99.0,
14,23,72119.0,,
14,23,72119.0,99.0,
14,23,721190.0,,
14,23,721190.0,99.0,
14,23,7213.0,,
14,23,7213.0,99.0,
14,23,72131.0,,
14,23,72131.0,99.0,
14,23,721311.0,,
14,23,721311.0,99.0,
14,23,722.0,,2746.0
14,23,722.0,99.0,2746.0
14,23,7223.0,,48.0
14,23,7223.0,99.0,48.0
14,23,72232.0,,48.0
14,23,72232.0,2.0,48.0
14,23,722320.0,,48.0
14,23,722320.0,2.0,48.0
14,23,7224.0,,148.0
14,23,7224.0,99.0,148.0
14,23,72241.0,,148.0
14,23,72241.0,99.0,148.0
14,23,722411.0,,
14,23,722411.0,99.0,
14,23,722412.0,,
14,23,722412.0,99.0,
14,23,7225.0,,2550.0
14,23,7225.0,99.0,2550.0
14,23,72251.0,,2550.0
